88.8	2974.8439949999993
88.9	3004.888525
89.1	3041.8179899999996
89.2	3078.1216675
89.4	3110.0436225000003
89.5	3131.951075
89.7	3156.3623100000004
89.8	3190.16226
90.0	3207.6880525
90.2	3231.473555
90.3	3250.87723
90.5	3268.40296
90.6	3285.9286425000005
90.8	3294.0657800000004
90.9	3314.0947825000003
91.1	3327.2398825
91.2	3330.36951
91.4	3342.2619475
91.5	3336.6280275
91.7	3346.0178775
91.8	3346.643665
92.0	3339.1317524999995
92.1	3330.9952999999996
92.2	3319.1028025
92.4	3330.9952975
92.6	3311.59157
92.7	3297.194835
92.9	3289.684115
93.0	3274.03569
93.2	3246.4954525
93.3	3227.0911549999996
93.5	3208.314355
93.6	3177.643465
93.8	3154.484375
93.9	3135.0807025
94.1	3108.7920425000007
94.2	3075.6179425
94.4	3049.3292774999995
94.5	3015.5299
94.7	2979.8515024999997
94.8	2945.425705
95.0	2906.618875
95.1	2872.8189825
95.2	2829.6297524999995
95.4	2786.4412
95.6	2748.8858925
95.7	2708.2005525
95.9	2666.2635275
96.0	2628.081915
96.2	2581.7637375
96.3	2537.3241199999998
96.5	2494.135005
96.6	2450.32004
96.8	2407.1308075
96.9	2362.6906775
97.1	2315.120355
97.2	2275.6871075000004
97.4	2223.10922
97.5	2190.56153
97.7	2146.1207750000003
97.8	2101.0547475
98.0	2050.9807
98.1	2014.6764550000003
98.2	1965.855115
98.4	1928.29924
98.6	1882.60631
98.7	1842.5484125
98.9	1797.481305
99.0	1758.673875
99.2	1714.2330924999999
99.3	1678.5558024999998
99.5	1633.4898
99.6	1599.6893125000001
99.8	1556.5001375
99.9	1520.1970299999998
100.1	1481.3895725
100.2	1448.8418574999998
100.4	1416.9187650000001
100.5	1377.4854875
100.7	1346.18935
100.8	1309.886215
101.0	1273.583135
101.1	1246.0423575
101.2	1212.2424374999998
101.4	1182.8236674999998
101.6	1154.6570425000002
101.7	1126.491045
101.9	1095.8206924999997
102.0	1067.02768
102.2	1039.4874725
102.3	1014.4509875000001
102.5	987.53599775
102.6	958.1166579999998
102.8	942.46945525
102.9	913.6764729999999
103.1	883.00610925
103.2	859.2212595
103.4	837.9401349999999
103.5	819.162196
103.7	797.8805169999999
103.8	770.3397245
104.0	749.6844035
104.1	732.78501125
104.2	716.5102717499999
104.4	697.732361
104.6	676.45125075
104.7	657.67332575
104.9	645.78088675
105.0	620.7438474999999
105.2	610.10358375
105.3	593.82942675
105.5	576.303677
105.6	565.66281625
105.8	550.0150162499999
105.9	539.3741845
106.1	527.48174525
106.2	511.20701949999994
106.4	494.30705925
106.5	480.53722425
106.7	473.6523135
106.8	459.88191725
107.0	449.8674355
107.1	439.8523925
107.2	426.70836075
107.4	416.69274249999995
107.6	408.555664
107.7	392.90787875
107.9	390.4035425
108.0	377.885314
108.2	369.12243925
108.3	359.10851875
108.5	351.59666799999997
108.6	340.95582175000004
108.8	340.33002525
108.9	327.186001
109.1	318.4225505
109.2	309.034455
109.4	301.52259725
109.5	294.0118905
109.7	294.63768675
109.8	285.87480475
110.0	274.608155
110.2	272.7301905
110.3	266.47106924999997
110.5	262.715716
110.6	256.45660200000003
110.8	252.074301
110.9	238.93027675000002
111.1	232.04479075
111.2	227.03784449999998
111.4	227.66364099999998
111.5	225.78624874999997
111.7	222.03089150000002
111.8	217.02337025000003
112.0	218.27439075
112.1	207.00831975000003
112.2	207.00775149999998
112.4	203.87876275000002
112.6	200.74920575
112.7	194.48980375000002
112.9	188.85619825
113.0	189.4822825
113.2	186.97852149999997
113.3	181.34520025000003
113.5	174.46056675
113.6	173.83448625
113.8	169.45276125
113.9	166.9492845
114.1	162.5675665
114.2	164.44523975
114.4	160.68959525
114.5	159.43829
114.7	151.92700775
114.8	148.79716275
115.0	148.1713665
115.1	148.171651
115.2	145.04180625
115.4	138.156608
115.6	140.66036874999998
115.7	135.65341225
115.9	135.02705074999997
116.0	134.4009705
116.2	136.279212
116.3	125.63808825000001
116.5	129.39401025
116.6	125.63836900000001
116.8	123.76012025
116.9	125.63808125000001
117.1	122.50823625000001
117.2	120.6305595
117.4	117.50129050000001
117.5	119.379255
117.7	120.63084750000002
117.8	116.8752065
118.0	116.87549425
118.1	116.24969800000001
118.2	113.11985299999999
118.4	109.36421175
118.6	106.234367
118.7	105.60857075
118.9	103.730894
119.0	108.738128
119.2	101.227131475
119.3	104.35669027499999
119.5	104.35640277499999
119.6	99.97496349999999
119.8	104.35669052499999
119.9	100.60133495000001
120.1	101.226843975
120.2	96.845690475
120.4	96.84569057499999
120.5	98.097286725
120.7	96.84569057499999
120.8	94.34221749999999
121.0	94.96829989999999
121.1	99.975249425
121.2	93.71584575
121.4	96.84569057499999
121.6	93.09004767500001
121.7	93.09033545
121.9	93.09033545
122.0	88.08281395
122.2	91.838455075
122.3	90.58628692500001
122.5	90.586286925
122.6	91.83874284999999
122.8	90.58628870000001
122.9	89.33469432499999
123.1	86.205137275
123.2	81.8231243
123.4	88.708898025
123.5	86.83093357499999
123.7	88.08281395
123.8	87.45701765
124.0	84.9532569
124.1	84.327172825
124.2	84.95296735000001
124.4	81.197612225
124.6	83.70137475
124.7	81.197612225
124.9	77.44225705000001
125.0	86.830933575
125.2	83.075290675
125.3	78.06805335
125.5	81.82341029999999
125.6	84.952969125
125.8	81.82341029999999
125.9	83.701086975
126.1	81.1976122
126.2	81.197326225
126.4	83.70108875000001
126.5	76.19009070000001
126.7	80.57152992500001
126.8	77.44197104999999
127.0	75.56400839999999
127.1	80.57152992500001
127.2	79.94544585
127.4	79.319647775
127.6	82.44949257500001
127.7	80.57152992500001
127.9	77.44168507500001
128.0	79.31964955000001
128.2	77.441971075
128.3	73.0608178
128.5	75.5640066
128.6	79.31964952499999
128.8	77.44168507500001
128.9	78.69356547500001
129.1	76.19037665
129.2	80.5715299
129.3	74.31212625
129.5	80.57152992500001
129.7	81.19732800000001
129.8	76.815887
130.0	83.07557845
